/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,267,8,418,72,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,208,49,318,121,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,299,63,392,130,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,308,106,492,222,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,213,60,418,263,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,175,117,281,174,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,318,96,402,168,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,337,52,655,232,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,283,170,455,285,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,142,50,350,155,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,135,92,395,259,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,171,172,298,297,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,94,15,492,171,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,420,147,546,207,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,430,209,614,327,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,331,6,473,95,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,230,147,318,243,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,375,13,519,115,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,261,230,406,416,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,250,178,390,236,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,348,188,449,263,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,242,142,375,225,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,116,178,470,314,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,64,257,569,455,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,326,16,780,330,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,362,178,455,302,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,317,230,573,403,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,96,10,373,94,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,270,48,416,189,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,309,91,413,161,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,206,51,341,120,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,353,91,593,332,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,323,231,448,311,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,46,141,184,216,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,237,11,402,103,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,346,153,555,287,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,399,158,546,250,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,264,139,375,226,Hook
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,142,60,536,316,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,366,182,548,270,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,261,26,394,98,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,381,113,608,351,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,302,286,496,393,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,390,154,573,320,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,307,69,489,143,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,108,98,370,195,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,193,62,383,247,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,159,150,278,212,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,263,133,351,194,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,321,120,456,199,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,131,90,294,161,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,339,86,541,206,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,256,3,421,110,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,274,12,350,64,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,292,223,375,305,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,325,15,450,67,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,289,168,473,298,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,248,22,403,186,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,254,52,346,105,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,349,113,530,233,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,100,42,274,131,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,280,8,405,81,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,240,197,376,281,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,331,121,469,236,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,152,85,324,184,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,275,120,436,206,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,349,122,500,223,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,252,23,439,199,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,128,79,420,312,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,349,45,457,145,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,269,142,426,288,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,342,96,461,184,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,307,72,398,169,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,106,171,258,261,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,367,116,610,279,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,126,18,281,161,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,509,252,598,317,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,193,140,444,307,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,395,142,497,193,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,193,139,286,226,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,343,20,571,160,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,322,44,454,154,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,191,284,303,429,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,319,165,476,255,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,278,15,398,152,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,103,176,419,322,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,60,67,283,209,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,170,166,323,228,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,53,139,263,247,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,353,4,472,66,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,269,97,420,192,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,149,38,335,145,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,346,7,504,124,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,109,179,272,232,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,372,119,649,278,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,424,10,652,143,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,359,161,474,236,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,256,58,385,156,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,343,146,478,231,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,138,43,372,168,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,316,243,435,314,Hook
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,185,61,402,243,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,428,209,630,336,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,85,111,296,228,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,363,221,657,428,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,393,265,673,454,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,224,197,349,321,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,375,132,640,345,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,347,47,590,175,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,361,221,624,405,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,89,8,303,108,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,317,65,638,223,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,415,33,847,230,Hook
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,305,139,470,308,Hook
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,398,154,582,275,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,322,4,457,93,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,12,145,592,333,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,16,29,164,134,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,163,23,347,124,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,428,101,562,188,Hook
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,232,7,349,87,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,554,69,755,191,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,252,250,365,425,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,333,234,615,402,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,415,73,653,228,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,305,6,410,91,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,284,76,391,172,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,166,47,313,116,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,343,257,497,348,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,136,129,704,461,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,298,321,512,422,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,41,205,189,283,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,244,7,430,80,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,334,118,522,238,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,166,36,340,152,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,378,188,541,274,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,446,59,637,198,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,352,134,581,232,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,354,251,552,388,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,476,139,635,252,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,266,74,412,197,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,136,50,245,123,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,158,225,317,297,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,241,174,365,315,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,68,280,570,472,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,227,52,570,336,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,319,134,464,262,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,194,6,466,118,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,438,271,638,475,Hook
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,283,268,367,324,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,100,164,336,247,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,340,27,486,144,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,411,182,527,267,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,257,160,400,284,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,331,179,455,257,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,350,22,512,155,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,347,15,499,165,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,29,200,175,284,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,215,283,373,392,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,32,185,412,357,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,516,296,629,379,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,427,20,810,324,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,414,160,553,267,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,335,37,504,182,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,523,174,639,270,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,416,217,580,344,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,65,310,336,470,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,264,57,445,177,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,310,19,612,288,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,325,63,591,236,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,351,155,504,245,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,204,20,584,165,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,258,6,419,142,Hook
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,222,178,319,279,Hook
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,347,208,488,318,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,305,2,470,114,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,328,66,395,140,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,382,13,502,114,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,229,71,317,151,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,188,59,310,209,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,334,47,482,173,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,309,19,408,141,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,285,141,395,216,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,178,57,328,136,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,329,279,480,388,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,51,46,334,275,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,418,241,628,349,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,371,110,634,273,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,356,163,608,343,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,123,8,322,123,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,147,149,264,237,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,180,143,250,193,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,379,254,469,332,Hook
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,258,66,390,159,Hook
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,517,32,750,194,Hook
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,369,197,456,267,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,231,186,320,257,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,134,37,259,116,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,278,10,382,82,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,475,93,630,253,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,270,29,477,191,Bipolar
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,482,58,769,230,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,340,187,715,465,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,125,138,256,254,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,160,129,226,190,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,298,119,381,212,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,102,159,365,287,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,239,86,529,336,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,380,26,526,120,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,12,10,153,124,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,286,5,415,110,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,291,82,410,166,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,438,348,626,427,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,303,132,501,274,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,99,129,332,219,Grasper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,244,149,398,261,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,139,113,273,287,Irrigator
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,317,6,567,155,Hook
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,274,140,535,325,Clipper
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,318,43,488,211,Scissors
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,131,94,318,268,SpecimenBag
/usr/local/LSTM-KTH/keras-frcnn/JPEGImages/v05_060650.jpg,107,150,220,219,Grasper
